customer_id,segment,monetary_value,frequency,recency,avg_transaction_value,age,income,region,customer_lifetime_value,purchase_frequency_category,value_tier
9321,New_Customers,4577.14,44,29,104.0259090909091,63,69501,Suburban,4577.14,Med-Low,Silver
9322,New_Customers,5168.95,56,17,92.30267857142856,28,46939,Urban_High_Income,5168.95,Medium,Silver
9323,New_Customers,4375.69,47,24,93.09978723404257,48,62764,Urban_Mid_Income,4375.69,Med-Low,Silver
9324,Potential_Loyalists,5757.28,50,15,115.1456,54,72951,Suburban,5757.28,Medium,Gold
9325,Potential_Loyalists,6589.7,53,14,124.33396226415094,43,108326,Suburban,6589.7,Medium,Gold
9326,New_Customers,3654.63,45,7,81.214,41,45907,Suburban,3654.63,Med-Low,Bronze
9327,New_Customers,4934.65,49,16,100.70714285714286,18,61577,Urban_High_Income,4934.65,Med-Low,Silver
9328,New_Customers,3612.58,42,22,86.01380952380953,18,42209,Rural,3612.58,Med-Low,Bronze
9329,VIP_Champions,6672.8,60,41,111.21333333333334,21,59965,Suburban,6672.8,Medium,Gold
9330,VIP_Champions,7021.78,55,17,127.66872727272728,54,66426,Urban_Mid_Income,7021.78,Medium,Gold
9331,New_Customers,5120.1,47,11,108.93829787234044,26,78594,Urban_High_Income,5120.1,Med-Low,Silver
9332,Potential_Loyalists,5817.4800000000005,50,2,116.3496,58,57685,Rural,5817.4800000000005,Medium,Gold
9333,New_Customers,4429.2,49,7,90.39183673469388,43,48422,Urban_Mid_Income,4429.2,Med-Low,Silver
9334,New_Customers,4543.99,44,21,103.2725,51,66452,Rural,4543.99,Med-Low,Silver
9335,New_Customers,4357.14,47,2,92.70510638297873,30,32796,Rural,4357.14,Med-Low,Silver
9336,Potential_Loyalists,6237.91,54,5,115.51685185185184,58,54833,Rural,6237.91,Medium,Gold
9337,New_Customers,5937.4,59,32,100.63389830508474,59,50440,Rural,5937.4,Medium,Gold
9338,VIP_Champions,6514.17,60,3,108.5695,46,72382,Urban_High_Income,6514.17,Medium,Gold
9339,New_Customers,4965.72,45,12,110.34933333333332,47,74523,Urban_Mid_Income,4965.72,Med-Low,Silver
9340,New_Customers,3741.37,47,34,79.60361702127659,40,27453,Rural,3741.37,Med-Low,Bronze
9341,New_Customers,5229.41,53,11,98.66811320754717,34,55893,Urban_High_Income,5229.41,Medium,Silver
9342,Potential_Loyalists,5415.13,43,2,125.9332558139535,47,95945,Urban_High_Income,5415.13,Med-Low,Silver
9343,New_Customers,5251.46,58,33,90.54241379310344,18,52410,Rural,5251.46,Medium,Silver
9344,VIP_Champions,7269.26,67,0,108.49641791044776,48,64590,Rural,7269.26,Med-High,Gold
9345,New_Customers,5095.2,57,36,89.38947368421053,47,48785,Suburban,5095.2,Medium,Silver
9346,New_Customers,5012.98,55,30,91.1450909090909,19,41066,Urban_Mid_Income,5012.98,Medium,Silver
9347,New_Customers,5215.07,46,0,113.37108695652174,18,54144,Suburban,5215.07,Med-Low,Silver
9348,Potential_Loyalists,6476.68,50,10,129.5336,46,98474,Suburban,6476.68,Medium,Gold
9349,VIP_Champions,5613.08,59,0,95.13694915254236,80,69519,Rural,5613.08,Medium,Silver
9350,New_Customers,3131.71,44,4,71.17522727272727,18,20000,Suburban,3131.71,Med-Low,Bronze
9351,New_Customers,5192.27,51,8,101.8092156862745,18,48711,Urban_High_Income,5192.27,Medium,Silver
9352,Potential_Loyalists,6310.94,48,8,131.47791666666666,55,119103,Urban_High_Income,6310.94,Med-Low,Gold
9353,New_Customers,3420.16,41,32,83.41853658536586,47,47961,Rural,3420.16,Med-Low,Bronze
9354,VIP_Champions,6274.39,57,35,110.07701754385964,37,57927,Rural,6274.39,Medium,Gold
9355,New_Customers,6022.44,60,8,100.374,44,61652,Rural,6022.44,Medium,Gold
9356,Potential_Loyalists,5395.58,46,18,117.29521739130436,45,96186,Suburban,5395.58,Med-Low,Silver
9357,Potential_Loyalists,6309.05,52,18,121.32788461538462,46,97391,Urban_High_Income,6309.05,Medium,Gold
9358,New_Customers,5077.69,52,3,97.6478846153846,18,45844,Suburban,5077.69,Medium,Silver
9359,Potential_Loyalists,5786.82,52,6,111.285,69,90367,Suburban,5786.82,Medium,Gold
9360,New_Customers,5687.16,54,23,105.31777777777778,54,60806,Rural,5687.16,Medium,Gold
9361,Potential_Loyalists,4740.4,40,4,118.51,52,125673,Urban_High_Income,4740.4,Med-Low,Silver
9362,New_Customers,3795.83,38,39,99.89026315789474,26,60224,Urban_High_Income,3795.83,Low,Bronze
9363,VIP_Champions,6482.04,61,8,106.26295081967211,57,100703,Urban_High_Income,6482.04,Med-High,Gold
9364,New_Customers,4102.22,61,34,67.24950819672132,18,20000,Rural,4102.22,Med-High,Silver
9365,Potential_Loyalists,6351.18,48,60,132.31625,47,82737,Suburban,6351.18,Med-Low,Gold
9366,New_Customers,4467.77,41,3,108.97,42,52706,Urban_Mid_Income,4467.77,Med-Low,Silver
9367,Potential_Loyalists,6272.32,55,10,114.04218181818182,71,80634,Suburban,6272.32,Medium,Gold
9368,New_Customers,4921.28,41,7,120.03121951219512,35,89362,Suburban,4921.28,Med-Low,Silver
9369,New_Customers,4526.74,47,7,96.31361702127658,36,67049,Urban_Mid_Income,4526.74,Med-Low,Silver
9370,New_Customers,4450.96,49,5,90.83591836734692,64,53778,Rural,4450.96,Med-Low,Silver
9371,Potential_Loyalists,5433.09,51,13,106.53117647058824,43,83146,Suburban,5433.09,Medium,Silver
9372,New_Customers,4705.35,54,28,87.13611111111112,32,38605,Urban_High_Income,4705.35,Medium,Silver
9373,New_Customers,4703.06,46,3,102.2404347826087,18,48945,Urban_High_Income,4703.06,Med-Low,Silver
9374,VIP_Champions,6510.91,52,3,125.20980769230768,66,111262,Urban_Mid_Income,6510.91,Medium,Gold
9375,New_Customers,5540.6,60,8,92.34333333333332,54,62166,Rural,5540.6,Medium,Silver
9376,VIP_Champions,6625.72,57,31,116.24070175438597,22,52663,Suburban,6625.72,Medium,Gold
9377,New_Customers,4037.7,50,42,80.754,18,20000,Rural,4037.7,Medium,Silver
9378,New_Customers,4402.29,45,25,97.82866666666666,36,59842,Urban_High_Income,4402.29,Med-Low,Silver
9379,VIP_Champions,6236.38,58,3,107.52379310344828,47,73979,Suburban,6236.38,Medium,Gold
9380,Potential_Loyalists,6036.72,52,4,116.09076923076924,31,71642,Rural,6036.72,Medium,Gold
9381,New_Customers,5428.57,59,21,92.00966101694917,47,44065,Rural,5428.57,Medium,Silver
9382,Potential_Loyalists,4953.2,41,23,120.80975609756098,59,104126,Suburban,4953.2,Med-Low,Silver
9383,New_Customers,4627.81,58,7,79.7898275862069,25,24767,Rural,4627.81,Medium,Silver
9384,Potential_Loyalists,5517.86,45,38,122.61911111111112,43,90738,Urban_Mid_Income,5517.86,Med-Low,Silver
9385,New_Customers,4619.25,44,16,104.98295454545456,62,107079,Suburban,4619.25,Med-Low,Silver
9386,New_Customers,5205.97,45,25,115.68822222222222,48,72426,Suburban,5205.97,Med-Low,Silver
9387,Potential_Loyalists,5663.11,44,2,128.70704545454544,41,84296,Urban_Mid_Income,5663.11,Med-Low,Gold
9388,New_Customers,5203.95,53,3,98.1877358490566,27,52198,Rural,5203.95,Medium,Silver
9389,Potential_Loyalists,5196.68,52,34,99.93615384615386,66,87206,Urban_Mid_Income,5196.68,Medium,Silver
9390,VIP_Champions,6743.7,60,10,112.395,54,109971,Suburban,6743.7,Medium,Gold
9391,New_Customers,3861.54,47,1,82.1604255319149,36,37691,Urban_Mid_Income,3861.54,Med-Low,Bronze
9392,New_Customers,4252.23,44,32,96.6415909090909,21,34676,Urban_Mid_Income,4252.23,Med-Low,Silver
9393,New_Customers,4946.53,46,2,107.5332608695652,31,65166,Urban_Mid_Income,4946.53,Med-Low,Silver
9394,New_Customers,3504.72,45,31,77.88266666666667,30,32795,Urban_Mid_Income,3504.72,Med-Low,Bronze
9395,New_Customers,4738.29,51,17,92.90764705882351,48,54864,Suburban,4738.29,Medium,Silver
9396,New_Customers,4564.3,51,9,89.49607843137255,33,38933,Suburban,4564.3,Medium,Silver
9397,New_Customers,4117.12,46,14,89.50260869565217,34,35895,Urban_Mid_Income,4117.12,Med-Low,Silver
9398,Potential_Loyalists,5929.08,49,8,121.00163265306122,44,101862,Suburban,5929.08,Med-Low,Gold
9399,VIP_Champions,7178.24,64,6,112.16,55,114543,Suburban,7178.24,Med-High,Gold
9400,New_Customers,4130.31,48,3,86.04812500000001,18,37047,Urban_High_Income,4130.31,Med-Low,Silver
9401,VIP_Champions,6494.77,59,8,110.08084745762712,49,73649,Rural,6494.77,Medium,Gold
9402,New_Customers,4990.87,41,19,121.72853658536584,50,73457,Urban_High_Income,4990.87,Med-Low,Silver
9403,New_Customers,4326.37,43,65,100.61325581395349,24,69940,Urban_High_Income,4326.37,Med-Low,Silver
9404,New_Customers,3698.08,59,12,62.6793220338983,21,20000,Rural,3698.08,Medium,Bronze
9405,Potential_Loyalists,5872.9,51,10,115.1549019607843,58,78192,Suburban,5872.9,Medium,Gold
9406,Potential_Loyalists,5456.86,45,19,121.26355555555554,30,132815,Urban_High_Income,5456.86,Med-Low,Silver
9407,New_Customers,5676.66,55,1,103.212,18,60400,Suburban,5676.66,Medium,Gold
9408,New_Customers,5250.47,52,9,100.97057692307692,41,64148,Suburban,5250.47,Medium,Silver
9409,Potential_Loyalists,6154.34,44,16,139.87136363636364,64,147168,Urban_High_Income,6154.34,Med-Low,Gold
9410,New_Customers,4946.26,48,4,103.04708333333332,28,57768,Urban_Mid_Income,4946.26,Med-Low,Silver
9411,New_Customers,5239.98,59,16,88.81322033898304,55,56917,Rural,5239.98,Medium,Silver
9412,New_Customers,4700.76,52,6,90.39923076923075,45,39759,Rural,4700.76,Medium,Silver
9413,New_Customers,6287.8,66,9,95.26969696969697,23,36751,Suburban,6287.8,Med-High,Gold
9414,New_Customers,4178.94,37,25,112.94432432432431,48,75879,Suburban,4178.94,Low,Silver
9415,New_Customers,4965.72,40,4,124.143,49,77772,Suburban,4965.72,Med-Low,Silver
9416,New_Customers,5479.88,54,5,101.47925925925928,49,64070,Suburban,5479.88,Medium,Silver
9417,Potential_Loyalists,5318.8,47,5,113.16595744680852,66,84649,Suburban,5318.8,Med-Low,Silver
9418,New_Customers,3836.32,44,11,87.18909090909091,40,62764,Suburban,3836.32,Med-Low,Bronze
9419,VIP_Champions,6731.66,62,19,108.57516129032258,63,69782,Suburban,6731.66,Med-High,Gold
9420,Potential_Loyalists,5874.56,55,4,106.81018181818185,56,94019,Suburban,5874.56,Medium,Gold
9421,New_Customers,5311.7300000000005,51,0,104.15156862745098,48,53393,Rural,5311.7300000000005,Medium,Silver
9422,Potential_Loyalists,6167.95,56,17,110.14196428571428,58,76751,Suburban,6167.95,Medium,Gold
9423,New_Customers,5615.76,53,5,105.9577358490566,39,64729,Rural,5615.76,Medium,Silver
9424,New_Customers,3796.23,50,15,75.9246,26,29538,Urban_Mid_Income,3796.23,Medium,Bronze
9425,New_Customers,3122.74,34,18,91.84529411764706,48,47460,Rural,3122.74,Low,Bronze
9426,New_Customers,3995.26,45,16,88.78355555555557,58,88961,Urban_Mid_Income,3995.26,Med-Low,Silver
9427,Potential_Loyalists,5324.93,43,17,123.83558139534884,50,60321,Suburban,5324.93,Med-Low,Silver
9428,Potential_Loyalists,6372.43,43,38,148.1960465116279,58,130037,Urban_High_Income,6372.43,Med-Low,Gold
9429,New_Customers,5656.0,55,28,102.83636363636364,18,68732,Urban_High_Income,5656.0,Medium,Silver
9430,Potential_Loyalists,5942.88,50,12,118.8576,41,70286,Suburban,5942.88,Medium,Gold
9431,New_Customers,4545.5,54,3,84.17592592592592,33,40137,Urban_Mid_Income,4545.5,Medium,Silver
9432,New_Customers,4665.07,47,81,99.2568085106383,42,39058,Rural,4665.07,Med-Low,Silver
9433,Potential_Loyalists,7063.95,52,8,135.84519230769232,65,100021,Urban_Mid_Income,7063.95,Medium,Gold
9434,New_Customers,5068.44,55,24,92.15345454545454,36,37555,Rural,5068.44,Medium,Silver
9435,New_Customers,5853.5,60,17,97.55833333333334,45,55677,Rural,5853.5,Medium,Gold
9436,New_Customers,4833.42,52,20,92.95038461538462,37,38429,Rural,4833.42,Medium,Silver
9437,Potential_Loyalists,6556.24,51,0,128.5537254901961,55,105498,Suburban,6556.24,Medium,Gold
9438,Potential_Loyalists,5667.56,47,16,120.5863829787234,70,101040,Suburban,5667.56,Med-Low,Gold
9439,New_Customers,5081.45,51,7,99.63627450980393,44,51347,Urban_Mid_Income,5081.45,Medium,Silver
9440,New_Customers,4235.8,45,2,94.1288888888889,60,42534,Rural,4235.8,Med-Low,Silver
9441,New_Customers,4175.02,50,0,83.50039999999998,39,28634,Rural,4175.02,Medium,Silver
9442,VIP_Champions,6227.51,63,18,98.84936507936509,54,46492,Urban_Mid_Income,6227.51,Med-High,Gold
9443,New_Customers,4068.39,48,13,84.75812499999999,48,45533,Rural,4068.39,Med-Low,Silver
9444,Potential_Loyalists,6110.31,55,35,111.09654545454543,42,72087,Rural,6110.31,Medium,Gold
9445,New_Customers,4266.18,54,1,79.00333333333334,43,50878,Urban_High_Income,4266.18,Medium,Silver
9446,VIP_Champions,6057.65,60,1,100.96083333333333,55,69772,Rural,6057.65,Medium,Gold
9447,New_Customers,4721.31,57,3,82.83000000000001,19,28780,Urban_Mid_Income,4721.31,Medium,Silver
9448,New_Customers,4572.5,59,2,77.5,39,20000,Suburban,4572.5,Medium,Silver
9449,New_Customers,4053.88,51,14,79.4878431372549,38,31981,Urban_Mid_Income,4053.88,Medium,Silver
9450,Potential_Loyalists,5921.38,50,14,118.4276,53,129388,Urban_High_Income,5921.38,Medium,Gold
9451,New_Customers,4433.23,46,15,96.3745652173913,22,46044,Suburban,4433.23,Med-Low,Silver
9452,Potential_Loyalists,6651.9,53,16,125.50754716981132,60,107169,Urban_High_Income,6651.9,Medium,Gold
9453,Potential_Loyalists,5828.74,53,0,109.97622641509432,52,86388,Suburban,5828.74,Medium,Gold
9454,New_Customers,3349.27,35,14,95.69342857142856,44,48406,Rural,3349.27,Low,Bronze
9455,New_Customers,4724.12,57,1,82.87929824561404,25,20000,Rural,4724.12,Medium,Silver
9456,VIP_Champions,6941.8,63,0,110.1873015873016,45,58084,Suburban,6941.8,Med-High,Gold
9457,New_Customers,3628.55,44,5,82.46704545454546,28,29706,Rural,3628.55,Med-Low,Bronze
9458,New_Customers,4990.89,52,28,95.97865384615385,24,45608,Rural,4990.89,Medium,Silver
9459,New_Customers,3711.51,36,19,103.0975,45,53706,Urban_Mid_Income,3711.51,Low,Bronze
9460,New_Customers,4860.36,50,11,97.2072,45,66877,Suburban,4860.36,Medium,Silver
9461,New_Customers,5029.74,49,1,102.64775510204082,33,47899,Suburban,5029.74,Med-Low,Silver
9462,New_Customers,4212.2,43,22,97.95813953488371,18,20000,Rural,4212.2,Med-Low,Silver
9463,Potential_Loyalists,5761.82,46,4,125.25695652173911,60,111493,Suburban,5761.82,Med-Low,Gold
9464,New_Customers,4057.34,42,5,96.60333333333334,40,31797,Urban_Mid_Income,4057.34,Med-Low,Silver
9465,New_Customers,4647.81,49,9,94.85326530612244,50,80430,Urban_Mid_Income,4647.81,Med-Low,Silver
9466,New_Customers,3455.42,49,18,70.51877551020408,18,21448,Rural,3455.42,Med-Low,Bronze
9467,Potential_Loyalists,6452.31,53,12,121.74169811320756,39,94963,Urban_High_Income,6452.31,Medium,Gold
9468,New_Customers,3509.36,47,34,74.66723404255319,40,36939,Rural,3509.36,Med-Low,Bronze
9469,VIP_Champions,7478.26,60,1,124.63766666666668,65,123429,Suburban,7478.26,Medium,Platinum
9470,New_Customers,5595.39,55,3,101.73436363636364,38,58527,Urban_Mid_Income,5595.39,Medium,Silver
9471,Potential_Loyalists,5727.89,52,7,110.15173076923078,49,69629,Suburban,5727.89,Medium,Gold
9472,VIP_Champions,6818.82,62,5,109.98096774193549,47,94354,Urban_High_Income,6818.82,Med-High,Gold
9473,Potential_Loyalists,5635.14,46,33,122.50304347826088,56,90078,Suburban,5635.14,Med-Low,Silver
9474,New_Customers,3721.96,42,42,88.61809523809524,53,65073,Suburban,3721.96,Med-Low,Bronze
9475,Potential_Loyalists,5594.05,47,6,119.02234042553192,56,88188,Urban_Mid_Income,5594.05,Med-Low,Silver
9476,New_Customers,3896.28,47,13,82.8995744680851,31,34243,Urban_High_Income,3896.28,Med-Low,Silver
9477,Potential_Loyalists,6820.59,53,62,128.69037735849057,44,84881,Urban_High_Income,6820.59,Medium,Gold
9478,New_Customers,4467.92,46,21,97.12869565217392,48,94278,Suburban,4467.92,Med-Low,Silver
9479,VIP_Champions,6247.14,56,3,111.55607142857144,70,96250,Suburban,6247.14,Medium,Gold
9480,New_Customers,4733.57,50,1,94.6714,18,36686,Urban_Mid_Income,4733.57,Medium,Silver
9481,New_Customers,3346.31,45,0,74.36244444444445,18,20000,Rural,3346.31,Med-Low,Bronze
9482,New_Customers,5040.03,52,31,96.92365384615384,36,63050,Urban_Mid_Income,5040.03,Medium,Silver
9483,New_Customers,4923.84,52,10,94.68923076923078,46,60394,Rural,4923.84,Medium,Silver
9484,New_Customers,5076.55,53,28,95.78396226415094,31,59572,Urban_Mid_Income,5076.55,Medium,Silver
9485,Potential_Loyalists,7355.75,52,14,141.45673076923077,69,147413,Suburban,7355.75,Medium,Gold
9486,Potential_Loyalists,5989.11,53,18,113.0020754716981,41,127356,Urban_High_Income,5989.11,Medium,Gold
9487,New_Customers,5449.87,53,1,102.8277358490566,29,71161,Urban_Mid_Income,5449.87,Medium,Silver
9488,VIP_Champions,6434.21,53,17,121.40018867924528,34,84766,Suburban,6434.21,Medium,Gold
9489,Potential_Loyalists,5490.13,50,7,109.8026,59,91715,Suburban,5490.13,Medium,Silver
9490,Potential_Loyalists,5282.96,52,0,101.59538461538462,70,74499,Rural,5282.96,Medium,Silver
9491,New_Customers,5251.29,56,9,93.77303571428573,44,50010,Rural,5251.29,Medium,Silver
9492,New_Customers,3518.71,41,1,85.82219512195122,41,30768,Urban_High_Income,3518.71,Med-Low,Bronze
9493,VIP_Champions,6276.46,58,3,108.2148275862069,51,108771,Suburban,6276.46,Medium,Gold
9494,New_Customers,5847.99,58,20,100.82741379310345,31,59997,Suburban,5847.99,Medium,Gold
9495,New_Customers,4345.52,42,22,103.4647619047619,32,72542,Urban_High_Income,4345.52,Med-Low,Silver
9496,New_Customers,4351.28,40,4,108.782,52,93135,Suburban,4351.28,Med-Low,Silver
9497,VIP_Champions,7212.1,63,41,114.4777777777778,27,66819,Urban_Mid_Income,7212.1,Med-High,Gold
9498,New_Customers,4387.75,43,27,102.0406976744186,34,50969,Rural,4387.75,Med-Low,Silver
9499,Potential_Loyalists,6293.29,54,3,116.5424074074074,66,101322,Suburban,6293.29,Medium,Gold
9500,VIP_Champions,6893.86,53,0,130.07283018867923,51,69090,Suburban,6893.86,Medium,Gold
9501,Potential_Loyalists,5316.25,39,9,136.31410256410257,58,106799,Suburban,5316.25,Med-Low,Silver
9502,New_Customers,4318.73,50,3,86.37459999999999,38,39644,Suburban,4318.73,Medium,Silver
9503,Potential_Loyalists,6151.59,54,40,113.91833333333334,43,68217,Suburban,6151.59,Medium,Gold
9504,Potential_Loyalists,5970.33,52,11,114.81403846153846,50,60222,Rural,5970.33,Medium,Gold
9505,New_Customers,3893.21,43,20,90.53976744186046,29,47659,Suburban,3893.21,Med-Low,Silver
9506,Potential_Loyalists,6840.97,42,1,162.8802380952381,75,135947,Suburban,6840.97,Med-Low,Gold
9507,New_Customers,4468.07,53,0,84.3032075471698,28,36789,Urban_Mid_Income,4468.07,Medium,Silver
9508,New_Customers,4680.05,48,19,97.50104166666668,34,39588,Urban_Mid_Income,4680.05,Med-Low,Silver
9509,New_Customers,4036.67,41,5,98.45536585365852,41,66826,Urban_Mid_Income,4036.67,Med-Low,Silver
9510,New_Customers,3652.91,36,11,101.46972222222222,34,70480,Suburban,3652.91,Low,Bronze
9511,New_Customers,5491.75,53,25,103.61792452830188,35,56372,Urban_Mid_Income,5491.75,Medium,Silver
9512,Potential_Loyalists,6314.47,54,6,116.93462962962964,60,104096,Suburban,6314.47,Medium,Gold
9513,New_Customers,5231.77,47,2,111.31425531914893,28,75740,Urban_High_Income,5231.77,Med-Low,Silver
9514,VIP_Champions,6893.46,53,0,130.06528301886792,56,85514,Suburban,6893.46,Medium,Gold
9515,VIP_Champions,6502.76,56,9,116.12071428571429,40,75455,Suburban,6502.76,Medium,Gold
9516,New_Customers,4805.86,57,1,84.31333333333333,34,42500,Urban_Mid_Income,4805.86,Medium,Silver
9517,Potential_Loyalists,5639.89,43,11,131.16023255813954,30,79052,Urban_High_Income,5639.89,Med-Low,Silver
9518,VIP_Champions,6474.96,61,0,106.14688524590164,28,64363,Urban_High_Income,6474.96,Med-High,Gold
9519,Potential_Loyalists,5836.85,48,48,121.60104166666667,61,95880,Suburban,5836.85,Med-Low,Gold
9520,New_Customers,5193.48,44,34,118.03363636363636,49,65522,Urban_Mid_Income,5193.48,Med-Low,Silver
9521,VIP_Champions,6728.5,56,19,120.15178571428572,48,74076,Suburban,6728.5,Medium,Gold
9522,Potential_Loyalists,4961.92,41,30,121.02243902439024,70,111807,Urban_High_Income,4961.92,Med-Low,Silver
9523,New_Customers,4478.96,43,35,104.16186046511628,26,34366,Urban_Mid_Income,4478.96,Med-Low,Silver
9524,New_Customers,4699.12,47,2,99.98127659574467,29,78544,Suburban,4699.12,Med-Low,Silver
9525,Potential_Loyalists,5756.86,48,10,119.93458333333332,60,110987,Urban_High_Income,5756.86,Med-Low,Gold
9526,Potential_Loyalists,5778.68,53,9,109.03169811320755,57,110407,Urban_Mid_Income,5778.68,Medium,Gold
9527,New_Customers,5983.16,59,6,101.40949152542372,41,65025,Urban_Mid_Income,5983.16,Medium,Gold
9528,New_Customers,3942.01,52,10,75.80788461538462,25,21515,Suburban,3942.01,Medium,Silver
9529,VIP_Champions,6908.36,58,0,119.10965517241378,37,62424,Suburban,6908.36,Medium,Gold
9530,New_Customers,4576.17,49,3,93.39122448979592,43,57681,Suburban,4576.17,Med-Low,Silver
9531,Potential_Loyalists,7088.28,48,60,147.6725,45,122738,Urban_High_Income,7088.28,Med-Low,Gold
9532,VIP_Champions,7317.87,62,20,118.03016129032258,30,65405,Urban_Mid_Income,7317.87,Med-High,Gold
9533,Potential_Loyalists,5479.6,52,0,105.37692307692308,58,92381,Suburban,5479.6,Medium,Silver
9534,Potential_Loyalists,6861.9,52,7,131.95961538461538,33,81942,Urban_Mid_Income,6861.9,Medium,Gold
9535,VIP_Champions,7235.85,56,24,129.21160714285716,44,86098,Suburban,7235.85,Medium,Gold
9536,VIP_Champions,6688.72,62,1,107.8825806451613,46,67820,Suburban,6688.72,Med-High,Gold
9537,New_Customers,5750.96,60,4,95.84933333333332,28,35921,Urban_High_Income,5750.96,Medium,Gold
9538,New_Customers,5443.96,53,16,102.71622641509434,27,62255,Suburban,5443.96,Medium,Silver
9539,New_Customers,4384.1,56,0,78.28750000000001,43,55123,Rural,4384.1,Medium,Silver
9540,VIP_Champions,6412.6,57,6,112.50175438596492,54,61796,Rural,6412.6,Medium,Gold
9541,New_Customers,4980.04,49,21,101.6334693877551,37,75752,Suburban,4980.04,Med-Low,Silver
9542,VIP_Champions,7975.89,57,24,139.92789473684212,80,110376,Suburban,7975.89,Medium,Platinum
9543,VIP_Champions,6375.35,58,12,109.9198275862069,33,84956,Suburban,6375.35,Medium,Gold
9544,New_Customers,4715.33,48,14,98.23604166666668,62,69759,Rural,4715.33,Med-Low,Silver
9545,New_Customers,3605.44,47,35,76.71148936170214,18,33531,Rural,3605.44,Med-Low,Bronze
9546,New_Customers,5084.06,54,8,94.14925925925928,41,48063,Rural,5084.06,Medium,Silver
9547,New_Customers,3222.59,45,24,71.61311111111111,18,20000,Rural,3222.59,Med-Low,Bronze
9548,Potential_Loyalists,5700.3,49,28,116.33265306122448,43,97937,Suburban,5700.3,Med-Low,Gold
9549,New_Customers,4771.91,51,10,93.56686274509804,21,27776,Rural,4771.91,Medium,Silver
9550,VIP_Champions,5896.48,56,11,105.2942857142857,58,65181,Rural,5896.48,Medium,Gold
9551,New_Customers,4575.28,49,0,93.3730612244898,36,57160,Suburban,4575.28,Med-Low,Silver
9552,New_Customers,3069.49,47,1,65.30829787234043,24,28912,Rural,3069.49,Med-Low,Bronze
9553,New_Customers,4986.09,47,7,106.08702127659576,36,57874,Suburban,4986.09,Med-Low,Silver
9554,Potential_Loyalists,5759.28,47,20,122.53787234042552,52,78214,Suburban,5759.28,Med-Low,Gold
9555,New_Customers,4114.77,48,103,85.724375,18,28943,Suburban,4114.77,Med-Low,Silver
9556,VIP_Champions,6950.8,60,8,115.84666666666666,51,57657,Urban_Mid_Income,6950.8,Medium,Gold
9557,New_Customers,4146.32,55,13,75.38763636363636,24,20000,Urban_Mid_Income,4146.32,Medium,Silver
9558,Potential_Loyalists,6675.12,48,47,139.065,75,89535,Rural,6675.12,Med-Low,Gold
9559,New_Customers,5719.44,54,30,105.91555555555554,34,53267,Suburban,5719.44,Medium,Gold
9560,New_Customers,4634.59,42,14,110.34738095238096,21,54367,Suburban,4634.59,Med-Low,Silver
9561,New_Customers,4537.65,50,5,90.753,49,50775,Urban_Mid_Income,4537.65,Medium,Silver
9562,New_Customers,4452.53,45,44,98.9451111111111,43,47305,Urban_High_Income,4452.53,Med-Low,Silver
9563,New_Customers,3962.5,44,6,90.05681818181819,47,71737,Rural,3962.5,Med-Low,Silver
9564,New_Customers,6303.56,57,0,110.58877192982456,24,72711,Urban_High_Income,6303.56,Medium,Gold
9565,Potential_Loyalists,6258.52,49,0,127.72489795918368,50,108721,Suburban,6258.52,Med-Low,Gold
9566,VIP_Champions,6382.17,61,7,104.62573770491804,30,58080,Urban_Mid_Income,6382.17,Med-High,Gold
9567,New_Customers,5194.59,52,32,99.89596153846152,18,46765,Urban_Mid_Income,5194.59,Medium,Silver
9568,New_Customers,3063.46,44,44,69.62409090909091,18,20000,Rural,3063.46,Med-Low,Bronze
9569,New_Customers,4698.41,46,15,102.13934782608696,57,68435,Rural,4698.41,Med-Low,Silver
9570,VIP_Champions,7076.03,65,0,108.862,39,77403,Suburban,7076.03,Med-High,Gold
9571,New_Customers,4394.74,49,19,89.68857142857142,69,63695,Urban_Mid_Income,4394.74,Med-Low,Silver
9572,New_Customers,5131.84,54,9,95.03407407407408,34,66554,Urban_High_Income,5131.84,Medium,Silver
9573,Potential_Loyalists,6034.32,52,16,116.04461538461538,51,49418,Rural,6034.32,Medium,Gold
9574,New_Customers,5161.27,50,6,103.2254,48,72507,Suburban,5161.27,Medium,Silver
9575,New_Customers,3314.53,38,29,87.22447368421052,50,53194,Suburban,3314.53,Low,Bronze
9576,New_Customers,3897.18,43,10,90.6320930232558,62,59464,Rural,3897.18,Med-Low,Silver
9577,New_Customers,3925.87,42,34,93.47309523809524,49,67609,Urban_Mid_Income,3925.87,Med-Low,Silver
9578,Potential_Loyalists,5601.5,47,49,119.1808510638298,49,85253,Urban_High_Income,5601.5,Med-Low,Silver
9579,Potential_Loyalists,5563.59,51,3,109.09,57,80710,Urban_Mid_Income,5563.59,Medium,Silver
9580,New_Customers,3277.26,38,2,86.24368421052633,37,41723,Urban_Mid_Income,3277.26,Low,Bronze
9581,New_Customers,4863.62,56,0,86.85035714285713,18,65675,Suburban,4863.62,Medium,Silver
9582,New_Customers,5768.53,54,2,106.82462962962964,32,48804,Rural,5768.53,Medium,Gold
9583,Potential_Loyalists,6165.91,51,1,120.90019607843136,42,92677,Suburban,6165.91,Medium,Gold
9584,New_Customers,3315.39,37,12,89.60513513513513,22,20000,Urban_High_Income,3315.39,Low,Bronze
9585,Potential_Loyalists,6376.86,50,4,127.5372,53,98691,Suburban,6376.86,Medium,Gold
