customer_id,age,income,region,credit_limit,signup_date
8874,44,51286,Suburban,22151,2023-08-04
8875,45,96074,Urban_Mid_Income,50478,2022-06-11
8876,46,97712,Urban_High_Income,43918,2023-04-08
8877,67,81794,Suburban,47035,2023-04-01
8878,45,37410,Urban_High_Income,20735,2022-12-26
8879,22,29964,Urban_Mid_Income,17677,2022-10-16
8880,56,63393,Rural,35343,2023-01-02
8881,28,60939,Suburban,37508,2023-09-04
8882,39,57148,Urban_Mid_Income,28116,2023-05-18
8883,56,97139,Suburban,41286,2023-02-25
8884,28,60018,Urban_Mid_Income,24881,2023-04-25
8885,57,101390,Suburban,66756,2023-12-18
8886,47,50939,Rural,38665,2023-09-11
8887,31,96903,Urban_Mid_Income,62980,2023-04-30
8888,76,96559,Suburban,61622,2022-11-28
8889,57,73321,Rural,27476,2022-09-28
8890,57,87813,Urban_Mid_Income,37592,2022-11-27
8891,26,55450,Urban_High_Income,16958,2022-01-07
8892,32,58722,Suburban,24442,2023-07-02
8893,42,66355,Urban_Mid_Income,47043,2022-07-27
8894,41,68095,Suburban,26310,2023-01-29
8895,34,36492,Urban_High_Income,27239,2023-09-15
8896,33,48631,Rural,15818,2022-08-22
8897,39,37344,Suburban,11663,2023-12-13
8898,72,107975,Urban_Mid_Income,71611,2023-05-08
8899,54,110974,Urban_High_Income,70831,2023-04-16
8900,61,92437,Urban_Mid_Income,35686,2022-02-04
8901,44,41975,Urban_High_Income,25311,2023-08-26
8902,31,43410,Urban_High_Income,18259,2023-05-22
8903,39,83989,Suburban,64032,2023-05-25
8904,30,87374,Suburban,62132,2023-03-16
8905,61,83995,Urban_Mid_Income,36491,2023-03-09
8906,32,46662,Suburban,15517,2022-07-24
8907,52,72497,Urban_Mid_Income,57312,2023-04-26
8908,60,98899,Suburban,54877,2023-01-12
8909,40,33331,Rural,26558,2023-01-07
8910,24,21624,Suburban,16118,2022-04-15
8911,39,68389,Urban_High_Income,24829,2023-06-01
8912,23,31573,Rural,10174,2023-07-06
8913,27,58794,Rural,43324,2023-09-28
8914,47,67211,Suburban,31342,2022-11-23
8915,55,86553,Suburban,55253,2023-03-23
8916,52,90295,Urban_High_Income,54007,2022-07-25
8917,59,75341,Urban_Mid_Income,42978,2023-03-16
8918,59,88502,Urban_Mid_Income,34553,2022-08-01
8919,51,98167,Urban_Mid_Income,55523,2023-12-03
8920,49,43298,Rural,26562,2023-12-23
8921,24,36930,Rural,15277,2023-12-22
8922,48,63314,Suburban,23051,2022-05-21
8923,49,53882,Rural,26682,2022-02-24
8924,31,50449,Rural,17187,2023-08-12
8925,67,73274,Rural,23813,2023-05-10
8926,58,93352,Urban_Mid_Income,48765,2022-04-04
8927,25,43072,Suburban,18636,2023-10-30
8928,73,147881,Suburban,59420,2022-06-17
8929,35,84357,Suburban,54195,2023-01-30
8930,61,70954,Suburban,55271,2023-12-08
8931,56,88272,Suburban,54226,2023-05-29
8932,31,49731,Urban_Mid_Income,32975,2023-05-25
8933,62,73204,Suburban,24727,2022-08-26
8934,52,101846,Suburban,74951,2023-01-26
8935,52,57625,Rural,35881,2022-11-04
8936,32,62668,Urban_Mid_Income,38656,2022-01-31
8937,56,65203,Urban_Mid_Income,49575,2023-05-23
8938,45,75415,Suburban,23426,2023-09-21
8939,36,33903,Urban_High_Income,15967,2023-04-04
8940,55,103275,Suburban,77417,2023-01-18
8941,31,58816,Urban_Mid_Income,29318,2023-05-03
8942,61,77684,Urban_Mid_Income,49151,2022-06-11
8943,18,47042,Suburban,35097,2022-03-06
8944,35,60273,Suburban,30671,2022-07-14
8945,34,59096,Urban_Mid_Income,43913,2022-06-30
8946,51,52910,Urban_Mid_Income,25466,2023-09-02
8947,43,82736,Urban_Mid_Income,53560,2022-04-15
8948,51,70684,Suburban,39091,2023-02-05
8949,30,45628,Suburban,22334,2023-07-04
8950,42,26309,Rural,12056,2022-11-23
8951,44,68410,Suburban,43834,2022-04-09
8952,29,75121,Urban_Mid_Income,48358,2022-11-26
8953,39,105118,Urban_High_Income,32035,2023-05-28
8954,55,97183,Suburban,68930,2023-11-14
8955,29,36322,Rural,22410,2022-06-16
8956,35,63988,Urban_Mid_Income,48414,2023-04-10
8957,18,20000,Urban_Mid_Income,12789,2022-12-10
8958,43,36991,Suburban,24839,2022-03-03
8959,41,61919,Urban_Mid_Income,40292,2022-05-09
8960,32,61687,Rural,36882,2022-05-24
8961,53,79735,Rural,31607,2023-12-08
8962,42,49806,Rural,38465,2022-01-08
8963,28,47253,Rural,31068,2023-02-23
8964,55,77914,Suburban,24955,2023-02-03
8965,52,74994,Urban_Mid_Income,52198,2022-10-06
8966,65,92627,Suburban,33600,2023-11-10
8967,41,61748,Urban_High_Income,42861,2023-05-05
8968,45,77250,Suburban,28944,2022-08-16
8969,18,24544,Urban_Mid_Income,10518,2023-10-14
8970,28,36575,Urban_Mid_Income,14010,2023-09-19
8971,30,47260,Rural,19746,2023-01-22
8972,19,57294,Suburban,22435,2023-01-01
8973,22,27980,Urban_High_Income,16230,2022-07-01
8974,34,48798,Urban_High_Income,35536,2022-08-04
8975,49,117862,Suburban,38835,2022-02-03
8976,43,129365,Urban_High_Income,47013,2022-04-16
8977,36,82059,Suburban,58694,2022-02-10
8978,31,61803,Suburban,22254,2023-04-16
8979,57,65707,Rural,39693,2022-08-22
8980,65,116632,Urban_High_Income,77693,2023-05-16
8981,48,72204,Urban_Mid_Income,52818,2023-12-18
8982,24,56716,Suburban,17815,2023-10-20
8983,23,31171,Rural,21920,2023-09-09
8984,69,89647,Urban_Mid_Income,30000,2023-06-26
8985,19,25062,Rural,9444,2022-06-14
8986,37,93828,Urban_High_Income,57448,2023-01-07
8987,38,36813,Suburban,24650,2022-12-29
8988,48,63188,Suburban,21267,2023-12-25
8989,54,105748,Suburban,41312,2023-04-20
8990,46,71311,Suburban,47753,2022-09-22
8991,35,66347,Suburban,39811,2023-11-10
8992,48,61096,Urban_Mid_Income,38391,2022-10-16
8993,34,39759,Rural,24503,2022-10-17
8994,53,95491,Suburban,65038,2023-02-20
8995,20,26543,Rural,13884,2022-06-29
8996,43,61063,Rural,29071,2022-05-03
8997,44,72837,Suburban,57843,2022-08-31
8998,18,50782,Suburban,18333,2023-04-01
8999,23,45866,Urban_High_Income,30754,2023-04-12
9000,60,99998,Urban_High_Income,77196,2023-03-01
9001,47,64075,Suburban,22551,2022-04-17
9002,56,49159,Rural,28795,2023-01-27
9003,18,31549,Suburban,11484,2023-05-27
9004,52,98256,Suburban,55487,2022-06-24
9005,34,86912,Suburban,63625,2023-11-18
9006,42,48921,Urban_Mid_Income,21012,2023-08-21
9007,18,42720,Urban_Mid_Income,31397,2023-05-25
9008,29,53282,Rural,18480,2023-03-31
9009,43,61603,Suburban,22704,2023-06-30
9010,41,46272,Rural,31134,2023-06-03
9011,30,35866,Rural,11103,2022-11-12
9012,18,50275,Urban_Mid_Income,36096,2022-02-01
9013,39,72582,Suburban,47673,2022-05-29
9014,55,81148,Urban_Mid_Income,36638,2022-03-02
9015,41,71065,Suburban,31548,2023-06-27
9016,32,70624,Suburban,39552,2022-05-15
9017,43,34663,Rural,12121,2023-02-16
9018,27,33381,Rural,24498,2023-04-23
9019,18,57688,Urban_High_Income,19794,2023-08-27
9020,53,85858,Urban_Mid_Income,68213,2022-10-13
9021,65,104030,Suburban,75781,2022-06-29
9022,30,43196,Urban_Mid_Income,22510,2023-12-06
9023,18,35957,Urban_Mid_Income,16848,2023-04-25
9024,68,69025,Rural,38422,2022-04-15
9025,57,110314,Suburban,62524,2023-01-28
9026,31,50843,Suburban,38581,2022-02-06
9027,36,69566,Suburban,44776,2022-12-20
9028,49,86899,Urban_Mid_Income,57382,2022-10-05
9029,49,133905,Urban_High_Income,40257,2022-07-31
9030,40,67533,Urban_Mid_Income,29325,2022-10-30
9031,34,48823,Suburban,30184,2022-02-08
9032,30,57103,Urban_Mid_Income,18326,2022-05-03
9033,36,70029,Suburban,49470,2022-04-07
9034,52,68790,Suburban,21961,2023-11-20
9035,57,67087,Rural,51365,2023-12-29
9036,53,86691,Suburban,61418,2023-10-13
9037,18,79922,Suburban,58165,2023-11-09
9038,18,24922,Rural,13914,2022-10-10
9039,35,81391,Urban_Mid_Income,60818,2022-11-10
9040,26,81320,Suburban,47626,2022-09-14
9041,47,37424,Rural,18833,2023-11-19
9042,43,33792,Rural,20499,2022-04-26
9043,38,89939,Suburban,70638,2023-09-25
9044,40,90234,Urban_High_Income,55177,2022-05-28
9045,37,61466,Urban_Mid_Income,24681,2023-02-21
9046,54,63724,Suburban,40507,2022-01-03
9047,30,62643,Urban_High_Income,23153,2023-04-24
9048,19,52293,Suburban,29628,2022-10-20
9049,41,116693,Urban_High_Income,67211,2022-04-02
9050,31,72683,Urban_High_Income,46819,2023-03-22
9051,22,57811,Urban_Mid_Income,32745,2023-05-01
9052,18,53099,Urban_High_Income,42255,2022-06-25
9053,34,52348,Urban_Mid_Income,38374,2023-08-17
9054,39,124179,Urban_High_Income,64288,2022-08-27
9055,47,71090,Suburban,32970,2022-05-10
9056,50,37650,Rural,20480,2022-08-05
9057,37,81805,Urban_High_Income,25158,2023-02-16
9058,48,73726,Urban_Mid_Income,45063,2022-01-27
9059,40,26376,Urban_Mid_Income,16526,2023-03-09
9060,41,55886,Urban_Mid_Income,19544,2022-11-05
9061,65,115794,Urban_High_Income,41873,2022-04-06
9062,34,92272,Suburban,59667,2022-11-03
9063,51,92837,Urban_Mid_Income,40210,2023-03-04
9064,18,47986,Urban_High_Income,38292,2022-10-16
9065,49,77576,Urban_Mid_Income,49016,2022-08-13
9066,36,106256,Urban_Mid_Income,82680,2023-10-24
9067,30,24107,Rural,13254,2023-06-13
9068,49,45491,Rural,21413,2023-02-25
9069,67,70734,Rural,33619,2022-04-23
9070,34,93911,Urban_High_Income,31931,2023-08-26
9071,38,59379,Urban_Mid_Income,22275,2022-03-31
9072,44,59303,Rural,24999,2023-06-03
9073,47,95360,Suburban,67292,2022-12-26
9074,25,69304,Suburban,25773,2022-05-03
9075,37,46131,Urban_Mid_Income,33047,2022-07-24
9076,36,62121,Suburban,45045,2022-01-29
9077,49,94658,Suburban,52041,2023-09-06
9078,40,55894,Urban_Mid_Income,34712,2022-10-06
9079,72,112654,Suburban,59104,2023-08-01
9080,40,90759,Urban_Mid_Income,55548,2022-02-12
9081,49,68533,Suburban,27069,2023-06-22
9082,50,50383,Urban_Mid_Income,29951,2022-12-11
9083,47,83091,Urban_Mid_Income,37416,2022-06-04
9084,31,44441,Rural,21091,2022-08-22
9085,57,72605,Rural,39324,2022-04-04
9086,43,40041,Rural,17728,2022-10-08
9087,37,79512,Urban_High_Income,25157,2022-01-27
9088,29,49301,Rural,19435,2023-04-07
9089,62,133662,Urban_High_Income,61939,2022-07-14
9090,39,78732,Suburban,43050,2023-12-21
9091,45,75661,Urban_Mid_Income,31483,2022-11-26
9092,56,75218,Rural,55542,2023-09-06
9093,45,72208,Urban_Mid_Income,46018,2022-10-18
9094,48,42262,Rural,19105,2022-11-10
9095,36,26225,Rural,9147,2022-06-10
9096,35,60821,Urban_Mid_Income,35897,2023-12-22
9097,42,120204,Urban_High_Income,54298,2023-03-11
9098,55,87500,Urban_Mid_Income,33912,2023-11-29
9099,45,84893,Urban_Mid_Income,51829,2023-07-23
9100,40,114354,Urban_High_Income,47230,2022-07-08
9101,50,40080,Urban_Mid_Income,15217,2022-11-22
9102,18,57986,Suburban,28998,2022-11-01
9103,35,95727,Suburban,45142,2023-01-04
9104,59,57985,Rural,35604,2023-12-04
9105,18,20000,Rural,14782,2022-01-02
9106,41,75752,Suburban,54634,2023-09-10
9107,41,50954,Rural,20270,2022-09-04
9108,47,70318,Suburban,44746,2023-03-07
9109,29,54325,Suburban,37889,2023-04-15
9110,31,84714,Suburban,52078,2023-09-06
9111,47,94619,Suburban,63406,2022-04-06
9112,25,65258,Urban_High_Income,45042,2022-02-06
9113,26,21142,Urban_Mid_Income,9480,2022-08-08
9114,27,33068,Rural,14062,2022-04-19
9115,27,42399,Rural,26459,2023-04-18
9116,33,76648,Urban_High_Income,40961,2022-09-05
9117,56,63195,Rural,29060,2022-11-05
9118,38,52209,Urban_High_Income,37305,2023-04-20
9119,59,71288,Urban_Mid_Income,22785,2022-02-18
9120,62,87811,Suburban,26752,2023-05-19
9121,31,48082,Urban_Mid_Income,24689,2022-12-19
9122,55,94966,Suburban,55719,2023-01-29
9123,35,79768,Urban_Mid_Income,42524,2023-06-20
9124,22,36806,Suburban,20535,2022-10-12
9125,34,79661,Suburban,44146,2022-07-21
9126,58,123354,Urban_High_Income,40923,2022-07-17
9127,55,64905,Suburban,46509,2022-09-14
9128,33,56584,Suburban,34298,2022-01-01
9129,18,47202,Urban_Mid_Income,18129,2023-06-26
9130,20,52233,Urban_High_Income,38219,2022-09-24
9131,33,63890,Suburban,23233,2023-07-30
9132,28,50632,Rural,37075,2023-12-15
9133,26,44242,Suburban,15753,2023-09-15
9134,40,38775,Urban_Mid_Income,12346,2023-04-20
9135,66,115885,Urban_Mid_Income,81654,2023-03-05
9136,37,46541,Rural,26653,2023-07-31
9137,20,37893,Rural,25709,2023-01-03
9138,18,39401,Urban_High_Income,25624,2023-12-28
9139,45,62696,Rural,27206,2022-05-19
9140,36,48003,Rural,15868,2022-07-22
9141,44,54349,Urban_High_Income,39550,2022-10-19
9142,39,51721,Rural,23783,2022-10-22
9143,60,103186,Urban_High_Income,45590,2022-04-10
9144,21,45092,Rural,29847,2023-01-10
9145,42,56888,Suburban,19554,2022-10-28
9146,27,53421,Urban_Mid_Income,35931,2022-08-12
9147,29,36599,Suburban,22697,2023-03-15
9148,52,80799,Urban_Mid_Income,42903,2022-01-29
9149,52,56587,Urban_Mid_Income,39832,2023-02-21
9150,50,61617,Urban_Mid_Income,47910,2022-02-24
9151,26,24247,Rural,19051,2022-01-06
9152,48,35791,Rural,20312,2022-03-11
9153,18,38234,Suburban,29725,2023-04-03
9154,51,79319,Suburban,32304,2023-06-12
9155,18,61727,Urban_Mid_Income,38480,2023-10-05
9156,56,121166,Suburban,82688,2023-09-08
9157,38,71162,Suburban,24363,2023-06-07
9158,25,62291,Urban_Mid_Income,23980,2022-02-26
9159,29,20526,Urban_High_Income,6937,2023-03-09
9160,23,49101,Rural,23512,2023-11-16
9161,41,97709,Suburban,44842,2022-11-04
9162,36,47107,Rural,26773,2023-05-14
9163,49,65809,Suburban,30640,2023-06-28
9164,47,81343,Urban_Mid_Income,37245,2023-01-05
9165,34,67518,Urban_High_Income,40859,2022-10-07
9166,38,47489,Rural,29682,2023-05-20
9167,48,57329,Rural,29107,2023-12-15
9168,60,100403,Suburban,74599,2023-05-13
9169,56,50734,Rural,16734,2023-08-24
9170,35,42891,Suburban,24333,2022-04-07
9171,52,83167,Urban_Mid_Income,32883,2023-12-15
9172,41,79243,Urban_Mid_Income,45507,2023-01-29
9173,54,98229,Suburban,53192,2023-05-16
9174,27,59855,Suburban,47517,2022-04-07
9175,35,65875,Suburban,22356,2022-09-30
9176,38,35763,Rural,26213,2023-09-21
9177,35,84292,Urban_Mid_Income,57335,2023-04-05
9178,46,85127,Urban_High_Income,42131,2022-09-15
9179,62,73822,Urban_Mid_Income,54872,2023-11-07
9180,18,32878,Rural,11663,2022-03-22
9181,26,44922,Urban_Mid_Income,28831,2022-12-31
9182,30,75119,Suburban,41430,2022-09-02
9183,63,120143,Urban_Mid_Income,54974,2022-07-30
9184,62,93345,Suburban,49709,2023-07-24
9185,29,64775,Urban_Mid_Income,42731,2023-10-14
9186,30,95402,Urban_High_Income,47367,2022-10-10
9187,34,30309,Rural,18923,2022-08-10
9188,25,27208,Urban_Mid_Income,17645,2023-07-12
9189,22,48036,Urban_Mid_Income,23174,2023-09-08
9190,41,99731,Urban_Mid_Income,73478,2022-05-05
9191,51,59171,Urban_Mid_Income,46297,2022-02-04
9192,73,67263,Rural,49554,2022-01-31
9193,64,77415,Suburban,49061,2022-11-30
9194,36,80987,Urban_High_Income,49194,2023-07-22
9195,67,106376,Urban_High_Income,41848,2023-01-17
9196,29,102746,Urban_High_Income,76521,2022-07-17
9197,60,49631,Rural,34430,2023-03-04
9198,42,35999,Rural,12860,2022-05-31
9199,54,61613,Suburban,31896,2022-05-27
9200,41,39011,Urban_Mid_Income,17392,2023-06-30
9201,34,52497,Suburban,22778,2023-10-07
9202,52,50894,Suburban,17350,2022-01-15
9203,47,78480,Suburban,33504,2023-10-01
9204,23,42310,Suburban,25003,2022-10-23
9205,32,58210,Urban_High_Income,26677,2022-12-30
9206,39,65355,Suburban,44168,2022-09-29
9207,30,70813,Suburban,39597,2023-07-05
9208,34,88569,Urban_Mid_Income,42254,2022-05-19
9209,45,50957,Urban_Mid_Income,23080,2022-06-27
9210,42,65252,Urban_Mid_Income,36772,2023-02-13
9211,29,46190,Rural,21247,2023-02-10
9212,62,97799,Urban_Mid_Income,34388,2022-03-16
9213,41,87552,Urban_Mid_Income,46324,2023-01-05
9214,38,33984,Suburban,22669,2023-02-26
9215,61,86169,Suburban,34922,2022-09-23
9216,36,54826,Suburban,30918,2022-03-14
9217,36,64633,Urban_Mid_Income,41311,2022-11-05
9218,51,63329,Rural,42513,2023-05-12
9219,18,37435,Urban_Mid_Income,29815,2022-07-25
9220,18,85521,Suburban,47914,2022-05-15
9221,52,49968,Rural,29644,2022-07-24
9222,27,61094,Urban_Mid_Income,41205,2023-07-25
9223,39,60393,Suburban,46815,2022-07-17
9224,55,68843,Rural,29770,2022-10-12
9225,34,48172,Suburban,36095,2022-11-25
9226,28,39586,Urban_Mid_Income,13204,2022-03-02
9227,36,75272,Urban_High_Income,57960,2022-02-12
9228,47,35989,Urban_Mid_Income,23309,2022-05-17
9229,54,90440,Suburban,68318,2022-02-17
9230,51,123472,Urban_High_Income,39986,2022-07-20
9231,28,20000,Suburban,12871,2023-09-10
9232,47,64966,Urban_Mid_Income,42837,2022-05-13
9233,35,67432,Urban_Mid_Income,48666,2022-02-21
9234,40,36087,Rural,12150,2022-04-11
9235,19,48023,Suburban,35565,2022-05-01
9236,23,50337,Urban_Mid_Income,32989,2023-07-08
9237,48,41594,Rural,29270,2023-08-31
9238,62,87064,Urban_Mid_Income,42510,2022-01-26
9239,36,60754,Urban_High_Income,41378,2022-01-17
9240,23,38679,Suburban,13788,2023-05-31
9241,31,26349,Urban_High_Income,18415,2022-08-28
9242,18,20000,Suburban,6197,2022-09-16
9243,22,25770,Rural,12077,2022-08-24
9244,32,62709,Suburban,36298,2022-03-03
9245,30,31198,Urban_High_Income,11870,2023-04-20
9246,18,20000,Rural,7642,2023-07-23
9247,67,99345,Urban_High_Income,34502,2023-05-14
9248,29,26794,Rural,9615,2023-01-08
9249,49,54310,Rural,24573,2023-02-08
9250,19,49019,Rural,16008,2022-05-26
9251,27,30157,Suburban,23593,2023-12-16
9252,35,75937,Suburban,34858,2022-06-05
9253,27,79271,Suburban,48854,2022-07-03
9254,34,58112,Suburban,26142,2023-02-10
9255,27,38683,Urban_Mid_Income,17367,2023-10-23
9256,53,61161,Urban_Mid_Income,40917,2022-03-28
9257,34,58239,Urban_High_Income,39339,2022-12-16
9258,45,96973,Urban_High_Income,52040,2022-10-23
9259,46,61384,Rural,24332,2022-02-18
9260,45,98267,Suburban,59510,2023-02-07
9261,22,20000,Rural,11530,2023-06-16
9262,39,27347,Rural,20667,2023-05-21
9263,31,36799,Rural,19895,2022-12-09
9264,32,38299,Rural,23614,2023-05-13
9265,59,99645,Suburban,31606,2023-06-20
9266,19,51525,Rural,27144,2023-05-31
9267,36,88974,Suburban,45258,2023-08-17
9268,24,53106,Urban_High_Income,28002,2022-08-31
9269,53,78355,Urban_Mid_Income,56207,2023-11-06
9270,44,107347,Suburban,37488,2022-12-15
9271,32,44695,Urban_Mid_Income,22000,2022-02-05
9272,50,57541,Rural,41673,2022-02-18
9273,32,66867,Urban_Mid_Income,45601,2022-03-29
9274,44,62256,Urban_Mid_Income,49416,2022-12-27
9275,57,83922,Urban_High_Income,33869,2023-12-25
9276,45,71781,Suburban,37165,2022-04-12
9277,35,55680,Urban_Mid_Income,30156,2022-09-26
9278,46,105683,Suburban,60559,2023-01-05
9279,35,29177,Urban_Mid_Income,20564,2023-12-10
9280,40,24708,Rural,16815,2022-01-08
9281,48,74317,Suburban,57055,2023-01-25
9282,54,50162,Rural,19116,2022-10-20
9283,48,64983,Urban_High_Income,44237,2022-07-25
9284,47,95918,Urban_High_Income,57338,2023-09-05
9285,23,47257,Suburban,23139,2023-11-06
9286,64,64899,Rural,44317,2023-02-16
9287,32,46271,Rural,17864,2022-07-05
9288,44,85528,Urban_High_Income,59666,2023-03-20
9289,46,109650,Suburban,39631,2022-11-12
9290,40,39579,Urban_Mid_Income,14592,2023-01-18
9291,22,41319,Rural,13972,2023-05-11
9292,26,29384,Rural,21756,2023-01-30
9293,62,100679,Urban_Mid_Income,65365,2022-12-06
9294,42,44608,Rural,15749,2022-12-23
9295,30,53565,Urban_Mid_Income,32537,2023-11-25
9296,36,65344,Urban_Mid_Income,20869,2022-01-08
9297,18,63973,Urban_Mid_Income,29972,2022-07-15
9298,31,56079,Suburban,18412,2022-05-07
9299,55,74926,Urban_Mid_Income,23051,2022-12-08
9300,19,20000,Suburban,9265,2022-11-18
9301,36,35205,Rural,25937,2023-01-19
9302,29,26911,Urban_High_Income,14896,2023-10-21
9303,25,26777,Urban_Mid_Income,20824,2022-05-07
9304,65,85251,Suburban,55226,2023-02-23
9305,50,63627,Suburban,30048,2023-11-06
9306,31,20000,Urban_Mid_Income,7665,2022-07-24
9307,42,81893,Suburban,48734,2022-09-04
9308,54,139565,Suburban,48173,2023-04-01
9309,59,85509,Suburban,35569,2022-03-21
9310,18,20000,Urban_Mid_Income,8364,2023-01-06
9311,58,90285,Urban_High_Income,61000,2022-08-18
9312,28,52620,Rural,41741,2022-07-18
9313,18,49071,Urban_Mid_Income,23075,2022-01-19
9314,20,23748,Urban_Mid_Income,11129,2023-05-05
9315,28,35665,Suburban,25025,2022-10-05
9316,65,73965,Rural,36793,2023-04-18
9317,69,84634,Rural,55405,2023-02-03
9318,47,94440,Urban_High_Income,30769,2022-04-28
9319,38,63006,Urban_High_Income,50239,2022-11-05
9320,59,97749,Urban_Mid_Income,37575,2023-03-20
9321,63,69501,Suburban,28369,2022-11-01
9322,28,46939,Urban_High_Income,26254,2022-03-13
9323,48,62764,Urban_Mid_Income,21889,2022-03-11
9324,54,72951,Suburban,40465,2023-05-21
9325,43,108326,Suburban,49794,2023-07-13
9326,41,45907,Suburban,17189,2022-05-20
9327,18,61577,Urban_High_Income,44386,2023-04-17
9328,18,42209,Rural,26700,2023-07-09
9329,21,59965,Suburban,37697,2022-02-21
9330,54,66426,Urban_Mid_Income,41625,2022-03-18
9331,26,78594,Urban_High_Income,36304,2023-06-30
9332,58,57685,Rural,31897,2022-06-04
9333,43,48422,Urban_Mid_Income,22400,2022-04-30
9334,51,66452,Rural,42760,2023-07-12
9335,30,32796,Rural,11196,2022-01-04
9336,58,54833,Rural,39733,2022-07-18
9337,59,50440,Rural,31963,2022-04-03
9338,46,72382,Urban_High_Income,22183,2023-02-14
9339,47,74523,Urban_Mid_Income,43329,2022-07-15
9340,40,27453,Rural,21695,2023-04-22
9341,34,55893,Urban_High_Income,41773,2023-05-09
9342,47,95945,Urban_High_Income,48337,2023-06-04
9343,18,52410,Rural,16141,2023-12-12
9344,48,64590,Rural,51635,2023-09-01
9345,47,48785,Suburban,35195,2023-05-21
9346,19,41066,Urban_Mid_Income,27996,2023-10-29
9347,18,54144,Suburban,35209,2023-10-06
9348,46,98474,Suburban,44640,2022-11-28
9349,80,69519,Rural,25333,2023-08-26
9350,18,20000,Suburban,13968,2022-11-28
9351,18,48711,Urban_High_Income,28348,2023-11-25
9352,55,119103,Urban_High_Income,51512,2022-12-18
9353,47,47961,Rural,32352,2022-02-17
9354,37,57927,Rural,38266,2022-08-16
9355,44,61652,Rural,32448,2023-02-09
9356,45,96186,Suburban,35091,2023-10-18
9357,46,97391,Urban_High_Income,69560,2023-07-03
9358,18,45844,Suburban,30566,2023-10-19
9359,69,90367,Suburban,35046,2022-07-24
9360,54,60806,Rural,20949,2022-08-10
9361,52,125673,Urban_High_Income,38706,2022-06-28
9362,26,60224,Urban_High_Income,21851,2023-03-21
9363,57,100703,Urban_High_Income,54189,2023-09-04
9364,18,20000,Rural,9488,2023-06-30
9365,47,82737,Suburban,64653,2023-03-02
9366,42,52706,Urban_Mid_Income,24861,2023-10-30
9367,71,80634,Suburban,60409,2022-09-20
9368,35,89362,Suburban,29825,2022-11-01
9369,36,67049,Urban_Mid_Income,43293,2022-09-16
9370,64,53778,Rural,33574,2023-06-24
9371,43,83146,Suburban,35011,2023-12-11
9372,32,38605,Urban_High_Income,15364,2023-06-06
9373,18,48945,Urban_High_Income,21645,2023-03-23
9374,66,111262,Urban_Mid_Income,49920,2023-01-05
9375,54,62166,Rural,22198,2023-06-17
9376,22,52663,Suburban,27215,2022-10-04
9377,18,20000,Rural,12001,2022-06-01
9378,36,59842,Urban_High_Income,40663,2022-06-29
9379,47,73979,Suburban,40766,2022-01-05
9380,31,71642,Rural,52626,2023-11-15
9381,47,44065,Rural,18951,2022-10-27
9382,59,104126,Suburban,56400,2023-12-21
9383,25,24767,Rural,13142,2023-01-29
9384,43,90738,Urban_Mid_Income,33609,2022-05-14
9385,62,107079,Suburban,41826,2022-10-03
9386,48,72426,Suburban,24888,2023-08-16
9387,41,84296,Urban_Mid_Income,60711,2022-06-29
9388,27,52198,Rural,31320,2023-07-12
9389,66,87206,Urban_Mid_Income,50373,2022-09-19
9390,54,109971,Suburban,67535,2022-06-05
9391,36,37691,Urban_Mid_Income,18232,2022-12-28
9392,21,34676,Urban_Mid_Income,12431,2023-07-09
9393,31,65166,Urban_Mid_Income,27622,2022-01-08
9394,30,32795,Urban_Mid_Income,17478,2023-03-10
9395,48,54864,Suburban,41018,2022-04-30
9396,33,38933,Suburban,26812,2023-12-07
9397,34,35895,Urban_Mid_Income,14604,2023-04-04
9398,44,101862,Suburban,48137,2022-06-14
9399,55,114543,Suburban,71224,2022-04-04
9400,18,37047,Urban_High_Income,17719,2022-10-23
9401,49,73649,Rural,56625,2022-10-26
9402,50,73457,Urban_High_Income,55895,2023-10-07
9403,24,69940,Urban_High_Income,40296,2023-06-05
9404,21,20000,Rural,11103,2023-04-16
9405,58,78192,Suburban,41830,2022-09-26
9406,30,132815,Urban_High_Income,61820,2023-03-01
9407,18,60400,Suburban,27999,2022-02-26
9408,41,64148,Suburban,39314,2023-06-06
9409,64,147168,Urban_High_Income,81387,2023-02-16
9410,28,57768,Urban_Mid_Income,28673,2022-03-01
9411,55,56917,Rural,37493,2022-04-26
9412,45,39759,Rural,20030,2022-08-03
9413,23,36751,Suburban,14297,2022-03-06
9414,48,75879,Suburban,36599,2023-04-09
9415,49,77772,Suburban,41434,2022-10-21
9416,49,64070,Suburban,19324,2022-09-28
9417,66,84649,Suburban,33814,2022-09-13
9418,40,62764,Suburban,24081,2023-12-17
9419,63,69782,Suburban,33506,2022-10-03
9420,56,94019,Suburban,30135,2023-03-05
9421,48,53393,Rural,40770,2022-06-23
9422,58,76751,Suburban,51681,2022-03-12
9423,39,64729,Rural,24658,2023-07-23
9424,26,29538,Urban_Mid_Income,22686,2023-01-23
9425,48,47460,Rural,29077,2022-02-22
9426,58,88961,Urban_Mid_Income,28712,2022-03-25
9427,50,60321,Suburban,34830,2023-01-16
9428,58,130037,Urban_High_Income,59678,2022-09-22
9429,18,68732,Urban_High_Income,21226,2023-03-11
9430,41,70286,Suburban,42758,2023-12-30
9431,33,40137,Urban_Mid_Income,25202,2022-06-20
9432,42,39058,Rural,25337,2022-01-05
